,State_Code,Period,Price,Year,Month,state,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION,T10Y2Y,Inflation Rate (%),Industrial Production Index,temperature (F),Electricity Price ($ per million BTU),OPEC supply (1000 b/d)
600,F002017__3,2012-12-01,82.99,2012,12,IL,Total Electric Power Industry,Petroleum (Barrels),9668,1.38,2.06933726526067,98.3101,38.2,19.2,7703
601,F002017__3,2013-01-01,89.14,2013,1,IL,Total Electric Power Industry,Petroleum (Barrels),14046,,1.46483265562717,98.3342,29.9,18.38,7707
602,F002017__3,2013-02-01,90.14,2013,2,IL,Total Electric Power Industry,Petroleum (Barrels),6418,1.77,1.46483265562717,98.7941,30.2,18.38,7707
603,F002017__3,2013-03-01,88.19,2013,3,IL,Total Electric Power Industry,Petroleum (Barrels),9408,1.61,1.46483265562717,99.1921,34.8,18.38,7707
604,F002017__3,2013-04-01,86.99,2013,4,IL,Total Electric Power Industry,Petroleum (Barrels),9539,1.63,1.46483265562717,99.1065,50.8,18.38,7707
605,F002017__3,2013-05-01,90.06,2013,5,IL,Total Electric Power Industry,Petroleum (Barrels),21030,1.46,1.46483265562717,99.1839,64.4,18.38,7707
606,F002017__3,2013-06-01,90.77,2013,6,IL,Total Electric Power Industry,Petroleum (Barrels),13065,1.83,1.46483265562717,99.3897,70.8,18.38,7707
607,F002017__3,2013-07-01,99.49,2013,7,IL,Total Electric Power Industry,Petroleum (Barrels),13828,2.16,1.46483265562717,99.0814,72.3,18.38,7707
608,F002017__3,2013-08-01,101.52,2013,8,IL,Total Electric Power Industry,Petroleum (Barrels),11282,2.39,1.46483265562717,99.6543,71.5,18.38,7707
609,F002017__3,2013-09-01,101.32,2013,9,IL,Total Electric Power Industry,Petroleum (Barrels),9517,,1.46483265562717,100.161,66.9,18.38,7707
610,F002017__3,2013-10-01,95.59,2013,10,IL,Total Electric Power Industry,Petroleum (Barrels),10228,2.33,1.46483265562717,100.082,54.3,18.38,7707
611,F002017__3,2013-11-01,88.89,2013,11,IL,Total Electric Power Industry,Petroleum (Barrels),10482,2.32,1.46483265562717,100.3158,39.2,18.38,7707
612,F002017__3,2013-12-01,92.47,2013,12,IL,Total Electric Power Industry,Petroleum (Barrels),7369,2.51,1.46483265562717,100.5175,29.4,18.38,7707
613,F002017__3,2014-01-01,89.79,2014,1,IL,Total Electric Power Industry,Petroleum (Barrels),17442,,1.62222297740817,100.1599,19.4,18.89,7981
614,F002017__3,2014-02-01,95.21,2014,2,IL,Total Electric Power Industry,Petroleum (Barrels),17016,2.31,1.62222297740817,100.9168,22.0,18.89,7981
615,F002017__3,2014-03-01,95.47,2014,3,IL,Total Electric Power Industry,Petroleum (Barrels),18850,2.28,1.62222297740817,101.8942,34.1,18.89,7981
616,F002017__3,2014-04-01,96.92,2014,4,IL,Total Electric Power Industry,Petroleum (Barrels),11026,2.33,1.62222297740817,101.9928,52.4,18.89,7981
617,F002017__3,2014-05-01,96.72,2014,5,IL,Total Electric Power Industry,Petroleum (Barrels),15383,2.22,1.62222297740817,102.3836,62.9,18.89,7981
618,F002017__3,2014-06-01,99.93,2014,6,IL,Total Electric Power Industry,Petroleum (Barrels),11004,2.15,1.62222297740817,102.735,72.6,18.89,7981
619,F002017__3,2014-07-01,97.44,2014,7,IL,Total Electric Power Industry,Petroleum (Barrels),10897,2.11,1.62222297740817,102.9632,69.1,18.89,7981
620,F002017__3,2014-08-01,91.31,2014,8,IL,Total Electric Power Industry,Petroleum (Barrels),13895,2.05,1.62222297740817,102.7688,72.4,18.89,7981
621,F002017__3,2014-09-01,88.14,2014,9,IL,Total Electric Power Industry,Petroleum (Barrels),12886,,1.62222297740817,103.0641,64.0,18.89,7981
622,F002017__3,2014-10-01,79.71,2014,10,IL,Total Electric Power Industry,Petroleum (Barrels),8947,1.89,1.62222297740817,103.0764,53.8,18.89,7981
623,F002017__3,2014-11-01,70.82,2014,11,IL,Total Electric Power Industry,Petroleum (Barrels),12578,1.84,1.62222297740817,103.7126,35.6,18.89,7981
624,F002017__3,2014-12-01,54.33,2014,12,IL,Total Electric Power Industry,Petroleum (Barrels),12404,1.73,1.62222297740817,103.7044,34.6,18.89,7981
625,F002017__3,2015-01-01,43.37,2015,1,IL,Total Electric Power Industry,Petroleum (Barrels),7577,,0.118627135552451,102.8905,25.3,15.56,8068
626,F002017__3,2015-02-01,45.66,2015,2,IL,Total Electric Power Industry,Petroleum (Barrels),8287,1.19,0.118627135552451,102.2335,19.3,15.56,8068
627,F002017__3,2015-03-01,42.66,2015,3,IL,Total Electric Power Industry,Petroleum (Barrels),7414,1.42,0.118627135552451,101.8914,37.2,15.56,8068
628,F002017__3,2015-04-01,48.82,2015,4,IL,Total Electric Power Industry,Petroleum (Barrels),7984,1.32,0.118627135552451,101.3355,52.9,15.56,8068
629,F002017__3,2015-05-01,54.24,2015,5,IL,Total Electric Power Industry,Petroleum (Barrels),9633,1.52,0.118627135552451,100.8883,65.0,15.56,8068
630,F002017__3,2015-06-01,54.61,2015,6,IL,Total Electric Power Industry,Petroleum (Barrels),9635,1.55,0.118627135552451,100.571,71.0,15.56,8068
631,F002017__3,2015-07-01,46.54,2015,7,IL,Total Electric Power Industry,Petroleum (Barrels),7482,1.74,0.118627135552451,101.2228,72.9,15.56,8068
632,F002017__3,2015-08-01,38.46,2015,8,IL,Total Electric Power Industry,Petroleum (Barrels),8566,1.48,0.118627135552451,101.0367,70.6,15.56,8068
633,F002017__3,2015-09-01,40.64,2015,9,IL,Total Electric Power Industry,Petroleum (Barrels),11194,1.47,0.118627135552451,100.7547,68.8,15.56,8068
634,F002017__3,2015-10-01,41.77,2015,10,IL,Total Electric Power Industry,Petroleum (Barrels),6902,1.41,0.118627135552451,100.2675,55.6,15.56,8068
635,F002017__3,2015-11-01,38.21,2015,11,IL,Total Electric Power Industry,Petroleum (Barrels),10017,1.43,0.118627135552451,99.5298,46.6,15.56,8068
636,F002017__3,2015-12-01,32.94,2015,12,IL,Total Electric Power Industry,Petroleum (Barrels),12467,1.24,0.118627135552451,99.0417,42.5,15.56,8068
637,F002017__3,2016-01-01,27.9,2016,1,IL,Total Electric Power Industry,Petroleum (Barrels),15878,,1.26158320570536,99.5607,27.5,14.58,8356
638,F002017__3,2016-02-01,26.12,2016,2,IL,Total Electric Power Industry,Petroleum (Barrels),16209,1.16,1.26158320570536,99.0445,33.9,14.58,8356
639,F002017__3,2016-03-01,33.25,2016,3,IL,Total Electric Power Industry,Petroleum (Barrels),12408,0.98,1.26158320570536,98.3096,47.3,14.58,8356
640,F002017__3,2016-04-01,36.49,2016,4,IL,Total Electric Power Industry,Petroleum (Barrels),12398,1.03,1.26158320570536,98.6421,52.0,14.58,8356
641,F002017__3,2016-05-01,42.3,2016,5,IL,Total Electric Power Industry,Petroleum (Barrels),17374,1.08,1.26158320570536,98.4184,60.6,14.58,8356
642,F002017__3,2016-06-01,44.18,2016,6,IL,Total Electric Power Industry,Petroleum (Barrels),8668,0.94,1.26158320570536,98.8833,72.9,14.58,8356
643,F002017__3,2016-07-01,40.71,2016,7,IL,Total Electric Power Industry,Petroleum (Barrels),7899,0.87,1.26158320570536,98.9992,74.6,14.58,8356
644,F002017__3,2016-08-01,40.75,2016,8,IL,Total Electric Power Industry,Petroleum (Barrels),9828,0.84,1.26158320570536,98.85,75.7,14.58,8356
645,F002017__3,2016-09-01,40.78,2016,9,IL,Total Electric Power Industry,Petroleum (Barrels),5928,0.79,1.26158320570536,98.7457,69.9,14.58,8356
646,F002017__3,2016-10-01,45.37,2016,10,IL,Total Electric Power Industry,Petroleum (Barrels),7058,0.83,1.26158320570536,98.7611,59.5,14.58,8356
647,F002017__3,2016-11-01,43.9,2016,11,IL,Total Electric Power Industry,Petroleum (Barrels),10152,1.0,1.26158320570536,98.3491,47.0,14.58,8356
648,F002017__3,2016-12-01,44.05,2016,12,IL,Total Electric Power Industry,Petroleum (Barrels),11632,1.31,1.26158320570536,99.0214,29.8,14.58,8356
649,F002017__3,2017-01-01,48.2,2017,1,IL,Total Electric Power Industry,Petroleum (Barrels),12144,,2.13011000365961,98.7611,33.8,15.88,8541
650,F002017__3,2017-02-01,49.35,2017,2,IL,Total Electric Power Industry,Petroleum (Barrels),9726,1.26,2.13011000365961,98.3646,41.3,15.88,8541
651,F002017__3,2017-03-01,45.9,2017,3,IL,Total Electric Power Industry,Petroleum (Barrels),10745,1.17,2.13011000365961,99.0137,42.6,15.88,8541
652,F002017__3,2017-04-01,47.08,2017,4,IL,Total Electric Power Industry,Petroleum (Barrels),9365,1.11,2.13011000365961,100.0224,57.0,15.88,8541
653,F002017__3,2017-05-01,44.55,2017,5,IL,Total Electric Power Industry,Petroleum (Barrels),12876,1.05,2.13011000365961,100.1408,60.9,15.88,8541
654,F002017__3,2017-06-01,41.16,2017,6,IL,Total Electric Power Industry,Petroleum (Barrels),7566,0.93,2.13011000365961,100.3471,71.1,15.88,8541
655,F002017__3,2017-07-01,42.61,2017,7,IL,Total Electric Power Industry,Petroleum (Barrels),6379,0.94,2.13011000365961,100.1068,74.2,15.88,8541
656,F002017__3,2017-08-01,44.15,2017,8,IL,Total Electric Power Industry,Petroleum (Barrels),6610,0.92,2.13011000365961,99.6925,70.0,15.88,8541
657,F002017__3,2017-09-01,45.61,2017,9,IL,Total Electric Power Industry,Petroleum (Barrels),7257,0.81,2.13011000365961,99.7954,67.2,15.88,8541
658,F002017__3,2017-10-01,48.53,2017,10,IL,Total Electric Power Industry,Petroleum (Barrels),7502,0.85,2.13011000365961,101.0247,57.6,15.88,8541
659,F002017__3,2017-11-01,52.85,2017,11,IL,Total Electric Power Industry,Petroleum (Barrels),5234,0.76,2.13011000365961,101.2664,42.4,15.88,8541
660,F002017__3,2017-12-01,54.24,2017,12,IL,Total Electric Power Industry,Petroleum (Barrels),8778,0.59,2.13011000365961,101.4644,29.6,15.88,8541
661,F002017__3,2018-01-01,59.93,2018,1,IL,Total Electric Power Industry,Petroleum (Barrels),6790,,2.44258329692817,101.4625,24.5,16.82,8726
662,F002017__3,2018-02-01,58.47,2018,2,IL,Total Electric Power Industry,Petroleum (Barrels),7013,0.62,2.44258329692817,101.7085,35.1,16.82,8726
663,F002017__3,2018-03-01,59.18,2018,3,IL,Total Electric Power Industry,Petroleum (Barrels),8953,0.59,2.44258329692817,102.2067,38.2,16.82,8726
664,F002017__3,2018-04-01,62.62,2018,4,IL,Total Electric Power Industry,Petroleum (Barrels),10260,0.48,2.44258329692817,103.3329,45.1,16.82,8726
665,F002017__3,2018-05-01,66.19,2018,5,IL,Total Electric Power Industry,Petroleum (Barrels),9034,0.47,2.44258329692817,102.4024,69.7,16.82,8726
666,F002017__3,2018-06-01,63.75,2018,6,IL,Total Electric Power Industry,Petroleum (Barrels),7699,0.42,2.44258329692817,103.198,73.4,16.82,8726
667,F002017__3,2018-07-01,67.27,2018,7,IL,Total Electric Power Industry,Petroleum (Barrels),7185,0.3,2.44258329692817,103.3646,74.1,16.82,8726
668,F002017__3,2018-08-01,64.25,2018,8,IL,Total Electric Power Industry,Petroleum (Barrels),10930,0.33,2.44258329692817,104.0327,74.0,16.82,8726
669,F002017__3,2018-09-01,66.57,2018,9,IL,Total Electric Power Industry,Petroleum (Barrels),7495,,2.44258329692817,104.1004,69.9,16.82,8726
670,F002017__3,2018-10-01,67.11,2018,10,IL,Total Electric Power Industry,Petroleum (Barrels),11643,0.27,2.44258329692817,103.9856,54.9,16.82,8726
671,F002017__3,2018-11-01,53.3,2018,11,IL,Total Electric Power Industry,Petroleum (Barrels),10183,0.3,2.44258329692817,104.0681,36.8,16.82,8726
672,F002017__3,2018-12-01,45.3,2018,12,IL,Total Electric Power Industry,Petroleum (Barrels),9307,0.15,2.44258329692817,104.0936,35.4,16.82,8726
673,F002017__3,2019-01-01,48.07,2019,1,IL,Total Electric Power Industry,Petroleum (Barrels),7022,,1.81221007526021,103.4021,27.0,16.01,8445
674,F002017__3,2019-02-01,51.68,2019,2,IL,Total Electric Power Industry,Petroleum (Barrels),7638,0.18,1.81221007526021,102.8371,32.3,16.01,8445
675,F002017__3,2019-03-01,54.69,2019,3,IL,Total Electric Power Industry,Petroleum (Barrels),8003,0.21,1.81221007526021,102.8757,37.2,16.01,8445
676,F002017__3,2019-04-01,60.39,2019,4,IL,Total Electric Power Industry,Petroleum (Barrels),9401,0.16,1.81221007526021,102.274,52.2,16.01,8445
677,F002017__3,2019-05-01,57.4,2019,5,IL,Total Electric Power Industry,Petroleum (Barrels),9219,0.21,1.81221007526021,102.392,62.6,16.01,8445
678,F002017__3,2019-06-01,54.56,2019,6,IL,Total Electric Power Industry,Petroleum (Barrels),9161,0.25,1.81221007526021,102.4375,69.9,16.01,8445
679,F002017__3,2019-07-01,52.62,2019,7,IL,Total Electric Power Industry,Petroleum (Barrels),7339,0.25,1.81221007526021,101.9408,76.3,16.01,8445
680,F002017__3,2019-08-01,52.96,2019,8,IL,Total Electric Power Industry,Petroleum (Barrels),7513,0.17,1.81221007526021,102.639,72.3,16.01,8445
681,F002017__3,2019-09-01,52.2,2019,9,IL,Total Electric Power Industry,Petroleum (Barrels),7541,,1.81221007526021,102.2917,70.8,16.01,8445
682,F002017__3,2019-10-01,52.21,2019,10,IL,Total Electric Power Industry,Petroleum (Barrels),12154,0.09,1.81221007526021,101.4281,55.5,16.01,8445
683,F002017__3,2019-11-01,51.98,2019,11,IL,Total Electric Power Industry,Petroleum (Barrels),6199,0.17,1.81221007526021,101.9372,36.5,16.01,8445
684,F002017__3,2019-12-01,54.92,2019,12,IL,Total Electric Power Industry,Petroleum (Barrels),5796,0.22,1.81221007526021,101.7003,36.2,16.01,8445
685,F002017__3,2020-01-01,55.74,2020,1,IL,Total Electric Power Industry,Petroleum (Barrels),5350,,1.23358439630629,101.0338,34.3,14.46,7113
686,F002017__3,2020-02-01,51.94,2020,2,IL,Total Electric Power Industry,Petroleum (Barrels),6412,0.18,1.23358439630629,101.3735,32.8,14.46,7113
687,F002017__3,2020-03-01,27.3,2020,3,IL,Total Electric Power Industry,Petroleum (Barrels),3946,0.26,1.23358439630629,97.4078,44.6,14.46,7113
688,F002017__3,2020-04-01,16.22,2020,4,IL,Total Electric Power Industry,Petroleum (Barrels),2808,0.39,1.23358439630629,84.5619,48.9,14.46,7113
689,F002017__3,2020-05-01,25.65,2020,5,IL,Total Electric Power Industry,Petroleum (Barrels),6118,0.44,1.23358439630629,85.9604,59.7,14.46,7113
690,F002017__3,2020-06-01,35.02,2020,6,IL,Total Electric Power Industry,Petroleum (Barrels),9134,0.52,1.23358439630629,91.5934,72.1,14.46,7113
691,F002017__3,2020-07-01,37.39,2020,7,IL,Total Electric Power Industry,Petroleum (Barrels),9483,0.52,1.23358439630629,95.0256,76.5,14.46,7113
692,F002017__3,2020-08-01,38.91,2020,8,IL,Total Electric Power Industry,Petroleum (Barrels),9154,0.45,1.23358439630629,95.9549,72.0,14.46,7113
693,F002017__3,2020-09-01,36.34,2020,9,IL,Total Electric Power Industry,Petroleum (Barrels),5051,0.55,1.23358439630629,95.9669,65.2,14.46,7113
694,F002017__3,2020-10-01,36.16,2020,10,IL,Total Electric Power Industry,Petroleum (Barrels),5662,0.54,1.23358439630629,96.7394,53.1,14.46,7113
695,F002017__3,2020-11-01,38.04,2020,11,IL,Total Electric Power Industry,Petroleum (Barrels),5191,0.71,1.23358439630629,97.0816,46.7,14.46,7113
696,F002017__3,2020-12-01,43.94,2020,12,IL,Total Electric Power Industry,Petroleum (Barrels),7718,0.75,1.23358439630629,98.363,33.6,14.46,7113
697,F002017__3,2021-01-01,48.58,2021,1,IL,Total Electric Power Industry,Petroleum (Barrels),8179,,4.69785886363742,98.8822,30.5,18.35,7904
698,F002017__3,2021-02-01,55.86,2021,2,IL,Total Electric Power Industry,Petroleum (Barrels),17666,0.98,4.69785886363742,95.6149,23.7,18.35,7904
699,F002017__3,2021-03-01,59.27,2021,3,IL,Total Electric Power Industry,Petroleum (Barrels),5639,1.32,4.69785886363742,98.3856,45.8,18.35,7904
700,F002017__3,2021-04-01,58.3,2021,4,IL,Total Electric Power Industry,Petroleum (Barrels),8622,1.52,4.69785886363742,98.5587,51.9,18.35,7904
701,F002017__3,2021-05-01,61.77,2021,5,IL,Total Electric Power Industry,Petroleum (Barrels),7732,1.47,4.69785886363742,99.4333,59.6,18.35,7904
702,F002017__3,2021-06-01,68.04,2021,6,IL,Total Electric Power Industry,Petroleum (Barrels),8734,1.46,4.69785886363742,99.7987,72.7,18.35,7904
703,F002017__3,2021-07-01,69.43,2021,7,IL,Total Electric Power Industry,Petroleum (Barrels),11716,1.23,4.69785886363742,100.2519,73.7,18.35,7904
704,F002017__3,2021-08-01,64.46,2021,8,IL,Total Electric Power Industry,Petroleum (Barrels),8535,1.03,4.69785886363742,100.0437,75.0,18.35,7904
705,F002017__3,2021-09-01,68.0,2021,9,IL,Total Electric Power Industry,Petroleum (Barrels),11556,1.11,4.69785886363742,98.8579,68.4,18.35,7904
706,F002017__3,2021-10-01,77.65,2021,10,IL,Total Electric Power Industry,Petroleum (Barrels),6451,1.21,4.69785886363742,100.1861,60.2,18.35,7904
707,F002017__3,2021-11-01,74.68,2021,11,IL,Total Electric Power Industry,Petroleum (Barrels),10360,1.08,4.69785886363742,100.8654,40.0,18.35,7904
708,F002017__3,2021-12-01,68.36,2021,12,IL,Total Electric Power Industry,Petroleum (Barrels),8258,0.87,4.69785886363742,100.5726,40.5,18.35,7904
709,F002017__3,2022-01-01,79.18,2022,1,IL,Total Electric Power Industry,Petroleum (Barrels),12563,0.85,8.00279982052121,100.1856,24.3,23.98,8375
710,F002017__3,2022-02-01,88.23,2022,2,IL,Total Electric Power Industry,Petroleum (Barrels),5326,0.63,8.00279982052121,100.8064,29.8,23.98,8375
711,F002017__3,2022-03-01,105.25,2022,3,IL,Total Electric Power Industry,Petroleum (Barrels),6958,0.41,8.00279982052121,101.3907,43.7,23.98,8375
712,F002017__3,2022-04-01,98.69,2022,4,IL,Total Electric Power Industry,Petroleum (Barrels),5348,-0.05,8.00279982052121,101.44,49.3,23.98,8375
713,F002017__3,2022-05-01,106.7,2022,5,IL,Total Electric Power Industry,Petroleum (Barrels),6802,0.26,8.00279982052121,101.3335,64.9,23.98,8375
714,F002017__3,2022-06-01,110.77,2022,6,IL,Total Electric Power Industry,Petroleum (Barrels),8264,0.28,8.00279982052121,101.018,72.1,23.98,8375
715,F002017__3,2022-07-01,97.12,2022,7,IL,Total Electric Power Industry,Petroleum (Barrels),4457,0.04,8.00279982052121,101.223,75.3,23.98,8375
716,F002017__3,2022-08-01,88.2,2022,8,IL,Total Electric Power Industry,Petroleum (Barrels),7452,-0.3,8.00279982052121,101.0963,73.0,23.98,8375
717,F002017__3,2022-09-01,80.73,2022,9,IL,Total Electric Power Industry,Petroleum (Barrels),4875,-0.25,8.00279982052121,101.2918,66.1,23.98,8375
718,F002017__3,2022-10-01,83.5,2022,10,IL,Total Electric Power Industry,Petroleum (Barrels),3575,-0.45,8.00279982052121,101.2529,52.8,23.98,8375
719,F002017__3,2022-11-01,81.1,2022,11,IL,Total Electric Power Industry,Petroleum (Barrels),5360,-0.47,8.00279982052121,100.9552,43.1,23.98,8375
720,F002017__3,2022-12-01,73.66,2022,12,IL,Total Electric Power Industry,Petroleum (Barrels),13639,-0.72,8.00279982052121,99.7664,31.7,23.98,8375
721,F002017__3,2023-01-01,75.32,2023,1,IL,Total Electric Power Industry,Petroleum (Barrels),5211,,4.11633838374488,100.505,36.4,21.6,8607
722,F002017__3,2023-02-01,73.63,2023,2,IL,Total Electric Power Industry,Petroleum (Barrels),5959,-0.7,4.11633838374488,100.6416,38.3,21.6,8607
723,F002017__3,2023-03-01,70.22,2023,3,IL,Total Electric Power Industry,Petroleum (Barrels),5257,-0.88,4.11633838374488,101.0205,40.9,21.6,8607
724,F002017__3,2023-04-01,75.93,2023,4,IL,Total Electric Power Industry,Petroleum (Barrels),3103,-0.54,4.11633838374488,101.253,52.7,21.6,8607
725,F002017__3,2023-05-01,68.55,2023,5,IL,Total Electric Power Industry,Petroleum (Barrels),6977,-0.55,4.11633838374488,100.9286,62.0,21.6,8607
726,F002017__3,2023-06-01,67.35,2023,6,IL,Total Electric Power Industry,Petroleum (Barrels),2630,-0.72,4.11633838374488,100.1196,69.2,21.6,8607
727,F002017__3,2023-07-01,72.48,2023,7,IL,Total Electric Power Industry,Petroleum (Barrels),3833,-1.08,4.11633838374488,100.9067,74.2,21.6,8607
728,F002017__3,2023-08-01,78.19,2023,8,IL,Total Electric Power Industry,Petroleum (Barrels),3263,-0.87,4.11633838374488,100.8393,71.8,21.6,8607
729,F002017__3,2023-09-01,85.77,2023,9,IL,Total Electric Power Industry,Petroleum (Barrels),4571,-0.69,4.11633838374488,101.0211,67.1,21.6,8607
730,F002017__3,2023-10-01,82.67,2023,10,IL,Total Electric Power Industry,Petroleum (Barrels),4351,-0.43,4.11633838374488,100.4689,56.4,21.6,8607
731,F002017__3,2023-11-01,74.1,2023,11,IL,Total Electric Power Industry,Petroleum (Barrels),9331,-0.18,4.11633838374488,100.8639,43.0,21.6,8607
732,F002017__3,2023-12-01,68.95,2023,12,IL,Total Electric Power Industry,Petroleum (Barrels),9339,-0.34,4.11633838374488,100.6031,39.9,21.6,8607
733,F002018__3,2001-01-01,26.91,2001,1,IN,Total Electric Power Industry,Petroleum (Barrels),89786,,2.82617111885407,91.902,20.8,8.82,6111
734,F002018__3,2001-02-01,27.21,2001,2,IN,Total Electric Power Industry,Petroleum (Barrels),69579,0.55,2.82617111885407,91.3034,18.1,8.82,6111
735,F002018__3,2001-03-01,24.84,2001,3,IN,Total Electric Power Industry,Petroleum (Barrels),43297,0.46,2.82617111885407,91.1162,30.2,8.82,6111
736,F002018__3,2001-04-01,25.03,2001,4,IN,Total Electric Power Industry,Petroleum (Barrels),59563,0.76,2.82617111885407,90.7891,52.7,8.82,6111
737,F002018__3,2001-05-01,26.1,2001,5,IN,Total Electric Power Industry,Petroleum (Barrels),47016,1.07,2.82617111885407,90.3555,60.9,8.82,6111
738,F002018__3,2001-06-01,25.05,2001,6,IN,Total Electric Power Industry,Petroleum (Barrels),67537,1.17,2.82617111885407,89.8784,68.3,8.82,6111
739,F002018__3,2001-07-01,24.0,2001,7,IN,Total Electric Power Industry,Petroleum (Barrels),97341,1.16,2.82617111885407,89.3028,75.1,8.82,6111
